fixture_id,p,q,minimal_crossing_number,tau_index,tau,channel,bandwidth,grid_size,vertex_count,edge_count,chromatic_number,odd_degree_vertex_count,odd_degree_vertex_fraction,neighbor_diagonal_sign_agreement,interior_four_spin_correlation,initial_diagonal_mismatch,effective_mode_count,polygon_length,mean_curvature,maximum_curvature,geometric_bending_energy,median_edge_length,spectral_dirichlet_energy,spectral_bending_energy
trefoil_T_2_3,2,3,3,0,0.0,signed_turning,0.18,9,82,240,4,44,0.5365853309631348,0.598214328289032,0.1020408163265306,0.0,40,15.79554281968955,0.8250567547802696,1.164642124606616,16.051054911180408,0.023807409041757325,8.160578438945542,204.01446097363873
trefoil_T_2_3,2,3,3,0,0.0,signed_turning,0.18,17,290,864,4,102,0.35172414779663086,0.8041667342185974,0.5733333333333334,0.0,40,15.79554281968955,0.8250567547802696,1.164642124606616,16.051054911180408,0.023807409041757325,8.160578438945542,204.01446097363873
trefoil_T_2_3,2,3,3,0,0.0,signed_turning,0.18,33,1090,3264,4,210,0.19266055524349213,0.9037297964096069,0.8085327783558793,0.0,40,15.79554281968955,0.8250567547802696,1.164642124606616,16.051054911180408,0.023807409041757325,8.160578438945542,204.01446097363873
trefoil_T_2_3,2,3,3,0,0.0,signed_turning,0.18,65,4226,12672,4,438,0.10364411026239395,0.9525049924850464,0.9032501889644747,0.0,40,15.79554281968955,0.8250567547802696,1.164642124606616,16.051054911180408,0.023807409041757325,8.160578438945542,204.01446097363873
trefoil_T_2_3,2,3,3,1,0.0003,curvature_density,0.1,9,82,240,4,48,0.5853658318519592,0.5714285969734192,-0.061224489795918366,0.0,38,15.758882529349439,0.8280136681130406,1.1640204011203408,16.082165270673453,0.0238924290156309,8.079712432876093,197.4790976419885
trefoil_T_2_3,2,3,3,1,0.0003,curvature_density,0.1,17,290,864,4,118,0.40689656138420105,0.7562500238418579,0.4311111111111111,0.0,38,15.758882529349439,0.8280136681130406,1.1640204011203408,16.082165270673453,0.0238924290156309,8.079712432876093,197.4790976419885
trefoil_T_2_3,2,3,3,1,0.0003,curvature_density,0.1,33,1090,3264,4,280,0.2568807303905487,0.875,0.6628511966701354,0.0009765625,38,15.758882529349439,0.8280136681130406,1.1640204011203408,16.082165270673453,0.0238924290156309,8.079712432876093,197.4790976419885
trefoil_T_2_3,2,3,3,1,0.0003,curvature_density,0.1,65,4226,12672,4,544,0.12872692942619324,0.9383680820465088,0.8498362307886118,0.001953125,38,15.758882529349439,0.8280136681130406,1.1640204011203408,16.082165270673453,0.0238924290156309,8.079712432876093,197.4790976419885
trefoil_T_2_3,2,3,3,1,0.0003,curvature_density,0.18,9,82,240,4,48,0.5853658318519592,0.6071428656578064,-0.061224489795918366,0.0,38,15.758882529349439,0.8280136681130406,1.1640204011203408,16.082165270673453,0.0238924290156309,8.079712432876093,197.4790976419885
trefoil_T_2_3,2,3,3,1,0.0003,curvature_density,0.18,17,290,864,4,112,0.38620689511299133,0.8041667342185974,0.48444444444444446,0.0,38,15.758882529349439,0.8280136681130406,1.1640204011203408,16.082165270673453,0.0238924290156309,8.079712432876093,197.4790976419885
trefoil_T_2_3,2,3,3,1,0.0003,curvature_density,0.18,33,1090,3264,4,220,0.20183485746383667,0.9072580337524414,0.7877211238293446,0.0009765625,38,15.758882529349439,0.8280136681130406,1.1640204011203408,16.082165270673453,0.0238924290156309,8.079712432876093,197.4790976419885
trefoil_T_2_3,2,3,3,1,0.0003,curvature_density,0.18,65,4226,12672,4,466,0.11026975512504578,0.9527530074119568,0.889140841521794,0.00048828125,38,15.758882529349439,0.8280136681130406,1.1640204011203408,16.082165270673453,0.0238924290156309,8.079712432876093,197.4790976419885
